FOLIO,INGRESO,SEM. INSCRITOS,CARRERA,ESTADO PREPA,PROM. PREPA,PROM. ITAM,REPRO.,BAJAS
4964,200603,12,ARI,D.F,08.66,08.26,4,3
4965,200701,11,ECO,D.F,08.46,08.11,2,2
4966,200603,13,ECO,D.F,08.70,08.04,1,11
4967,200603,14,M.A,D.F,09.76,08.36,10,11
4968,200701,10,ECO,D.F,09.80,08.17,2,2
4969,200703,10,R.I,D.F,08.20,08.00,5,5
4970,200603,10,ADM,D.F,09.45,08.43,0,0
4971,200701,9,ACT,ZZZ,07.20,07.74,5,1
4972,200603,10,DER,TAB,08.80,07.89,4,5
4973,200703,13,ECO,EME,09.50,08.00,2,4
4974,200603,10,DER,EME,09.00,08.62,3,2
4975,200603,10,ARI,D.F,08.97,08.72,0,0
4976,200603,10,DER,D.F,08.08,08.18,2,3
4977,200603,12,DER,OAX,08.30,07.84,5,4
4978,200603,12,CEF,EME,07.13,07.38,10,14
4979,200703,16,RPL,D.F,08.40,07.79,12,15
4980,200603,15,R.I,D.F,08.50,07.92,11,6
4981,200603,11,CPL,D.F,08.83,07.91,3,1
4982,200603,12,CEF,TAB,09.20,07.39,8,5
4983,200603,11,ECO,D.F,08.60,07.98,2,1
4984,200801,12,ACT,EME,09.91,07.66,4,12
4985,200701,12,CEF,D.F,08.20,07.53,7,5
4986,200703,12,ACT,D.F,07.60,07.30,9,1
4987,200603,27,COM,D.F,07.55,07.76,15,16
4988,200603,10,R.I,,09.50,08.17,6,2
4989,200603,11,NEG,D.F,08.52,07.26,6,4
4990,200603,18,ACT,D.F,07.77,07.68,5,12
4991,200703,14,DFI,VER,09.20,07.66,14,8
4992,200701,13,DER,SIN,07.30,07.53,3,5
4993,200603,16,DER,ZAC,07.40,07.15,11,10
4994,200603,12,ACT,D.F,09.70,08.36,0,2
4995,200603,12,DER,B.C,08.70,08.31,3,4
4996,200603,14,CPL,D.F,08.08,08.13,3,8
4997,200701,10,DER,D.F,08.33,08.13,4,0
4998,200701,11,ACT,D.F,08.50,08.04,5,1
4999,200701,12,CPL,D.F,07.30,08.38,5,4
5000,200701,9,ADM,D.F,08.80,08.49,1,0
5001,200701,11,M.A,D.F,09.17,08.36,2,4
5002,200701,11,DER,DGO,08.80,07.89,5,6
5003,200701,12,ADM,D.F,07.75,08.38,5,3
5004,200703,11,ECO,TAM,09.70,08.74,1,4
5005,200701,10,ECO,MOR,09.14,08.87,0,1
5006,200703,11,ICM,D.F,08.55,08.60,1,6
5007,200703,9,NEG,D.F,09.00,08.68,0,0
5008,200703,11,DER,D.F,09.50,09.60,0,4
5009,200703,11,R.I,EME,09.30,07.96,9,2
5010,200703,10,DER,D.F,08.58,08.85,0,0
5011,200703,11,R.I,D.F,08.41,07.83,8,2
5012,200703,10,CEF,D.F,07.45,07.55,2,1
5013,200701,9,R.I,MOR,08.60,08.36,0,1
5014,200703,8,M.A,D.F,09.00,09.38,0,4
5015,200701,10,DER,ZZZ,07.83,08.29,2,0
5016,200703,9,COM,D.F,09.65,08.40,2,3
5017,200703,13,ACT,D.F,07.55,07.36,10,5
5018,200701,15,ADM,CAM,08.73,07.30,10,14
5019,200703,15,DER,MOR,07.60,07.54,12,8
5020,200703,10,IND,D.F,07.88,07.94,1,0
5021,200701,17,CEF,EME,07.86,07.43,10,12
5022,200703,10,ADM,D.F,07.24,07.47,5,6
5023,200703,10,ECO,QUI,09.31,08.89,1,8
5024,200703,10,NEG,EME,07.35,07.89,2,3
5025,200703,11,ADM,D.F,07.40,07.19,5,2
5026,200701,18,ECO,D.F,08.10,07.70,9,14
5027,200703,11,ACT,D.F,09.08,07.43,3,10
5028,200703,12,ARI,D.F,09.30,07.88,4,1
5029,200703,14,CEF,VER,09.40,07.64,4,8
5030,200703,9,M.A,D.F,09.34,08.23,2,1
5031,200801,12,ADM,D.F,07.60,07.06,8,7
5032,200703,12,ADM,HGO,08.21,06.94,8,7
5033,200703,11,RPL,D.F,09.19,09.40,0,0
5034,200703,14,CPL,D.F,07.85,07.52,10,10
5035,200703,10,ECO,D.F,09.10,08.59,0,3
5036,200703,12,ADM,D.F,07.65,07.38,9,4
5037,200703,15,CPL,D.F,08.70,08.29,6,12
5038,200703,12,CPL,D.F,08.90,08.07,6,8
5039,200703,12,EPL,D.F,09.50,09.00,1,7
5040,200703,8,ACT,EME,09.40,08.60,0,1
5041,200703,8,ACT,EME,09.50,08.66,1,0
5042,200701,12,R.I,D.F,07.94,07.72,6,6
5043,200801,10,ADM,D.F,08.10,07.60,4,2
5044,200703,11,RPL,VER,09.90,09.53,0,0
5045,200703,11,ADM,D.F,08.13,07.79,3,5
5046,200701,14,EPL,D.F,08.72,07.90,8,4
5047,200703,10,ADM,D.F,08.20,07.19,4,4
5048,200703,10,ADM,D.F,08.50,08.23,2,1
5049,200703,10,ECO,D.F,09.00,07.96,0,5
5050,200703,10,M.A,D.F,09.10,09.00,1,1
5051,200703,9,ACT,D.F,08.90,08.55,0,0
5052,200703,10,NEG,EME,09.80,07.79,2,2
5053,200703,11,ECO,D.F,08.35,08.22,2,4
5054,200703,10,ADM,D.F,09.50,07.79,2,5
5055,200703,10,NEG,D.F,08.70,07.83,2,1
5056,200703,12,ARI,D.F,09.10,07.69,6,3
5057,200701,11,DER,D.F,08.60,08.25,2,3
5058,200703,12,ECO,AGS,09.00,07.41,10,2
5059,200701,10,IND,D.F,08.24,08.02,3,1
5060,200703,15,DFI,D.F,08.97,07.98,15,6
5061,200701,13,RPL,D.F,09.07,08.55,3,3
5062,200703,9,ECO,D.F,09.22,08.83,0,1
5063,200703,13,ADM,D.F,08.74,07.91,7,3
5064,200703,14,ACT,EME,08.67,07.60,16,3
5065,200703,17,ICT,D.F,08.70,07.62,28,15
5066,200701,11,ADM,D.F,06.97,07.19,8,4
5067,200703,12,COM,D.F,09.60,08.04,2,8
5068,200703,13,EMA,D.F,08.65,07.89,6,5
5069,200703,14,NEG,D.F,09.40,07.94,4,3
5070,200701,11,R.I,D.F,09.37,08.73,0,1
5071,200703,10,ECO,D.F,08.20,08.52,1,1
5072,200701,8,DER,ZZZ,10.00,09.07,0,2
5073,200701,12,ADM,D.F,08.20,07.64,3,8
5074,200703,11,ECO,HGO,09.10,07.80,10,1
5075,200703,9,NEG,D.F,07.80,09.26,1,1
5076,200701,12,CEF,JAL,08.93,07.94,3,3
5077,200703,11,M.A,D.F,08.92,08.81,0,5
5078,200703,13,ACT,D.F,09.25,07.55,8,5
5079,200703,8,R.I,EME,08.35,08.11,1,0
5080,200703,9,CPL,D.F,09.55,09.27,0,0
5081,200703,11,ECO,D.F,08.13,07.20,7,4
5082,200703,10,ACT,D.F,08.92,08.30,2,2
5083,200703,10,DER,D.F,08.70,08.36,1,4
5084,200701,12,ECO,D.F,07.65,07.33,6,2
5085,200703,9,ACT,D.F,09.20,08.06,2,1
5086,200703,10,ACT,D.F,09.30,09.00,0,2
5087,200703,10,ECO,EME,09.75,08.43,3,4
5088,200801,11,ADM,D.F,07.80,07.11,7,4
5089,200801,13,NEG,D.F,08.15,07.38,12,5
5090,200703,14,R.I,D.F,07.40,07.39,12,6
5091,200703,13,CEF,D.F,08.70,07.62,5,7
5092,200703,11,R.I,D.F,09.55,08.40,6,2
5093,200703,11,R.I,D.F,09.21,08.38,2,3
5094,200703,16,CPL,D.F,08.13,07.62,18,14
5095,200703,12,NEG,D.F,08.47,08.11,6,0
5096,200703,10,R.I,D.F,08.85,07.89,2,2
5097,200703,10,R.I,D.F,08.60,07.72,4,0
5098,200703,11,IND,D.F,08.15,07.71,9,3
5099,200703,10,M.A,D.F,10,09.62,0,0
5100,200703,11,EPL,EME,09.60,09.24,0,0
5101,200703,11,ECO,D.F,08.65,08.33,2,1
5102,200701,12,ECO,D.F,08.80,08.15,5,1
5103,200703,18,ACT,D.F,09.85,07.62,9,2
5104,200801,13,DFI,D.F,08.40,07.51,15,6
5105,200703,9,R.I,D.F,09.90,09.19,0,1
5106,200703,12,DER,D.F,08.80,08.43,4,2
5107,200703,13,ECO,VER,08.30,07.39,10,1
5108,200701,15,ECO,GTO,08.06,07.70,12,11
5109,200703,14,ECO,D.F,07.89,06.76,14,6
5110,200703,11,ADM,D.F,08.73,08.49,6,4
5111,200703,9,ACT,D.F,09.25,08.57,1,2
5112,200701,12,ECO,D.F,08.38,07.74,4,5
5113,200701,14,R.I,D.F,08.09,07.83,11,7
5114,200703,11,TEL,D.F,08.80,08.21,1,2
5115,200703,11,DER,D.F,09.26,08.64,5,3
5116,200703,15,M.A,D.F,09.30,07.60,12,15
5117,200703,12,M.A,D.F,08.95,07.81,7,5
5118,200801,12,ECO,D.F,08.30,07.01,12,7
5119,200703,10,ADM,D.F,08.56,07.68,2,3
5120,200703,16,ADM,D.F,08.35,07.21,4,13
5121,200703,14,DER,D.F,07.80,07.93,4,4
5122,200701,12,ADM,D.F,08.00,07.55,4,5
5123,200701,12,CPL,DGO,09.28,07.98,11,7
5124,200701,10,DER,D.F,08.07,09.18,0,2
5125,200703,9,ECO,EME,09.61,08.11,2,1
5126,200703,9,M.A,D.F,09.00,07.94,1,0
5127,200701,10,ECO,D.F,08.70,08.74,0,0
5128,200703,14,CAT,EME,09.16,08.10,4,0
5129,200703,9,ECO,D.F,08.33,07.87,1,1
5130,200703,13,ACP,D.F,09.45,08.35,4,3
5131,200703,12,DER,D.F,08.20,07.33,10,2
5132,200703,14,CPL,EME,09.20,08.35,5,6
5133,200703,11,CPL,SLP,09.35,08.80,1,9
5134,200703,11,ECO,D.F,08.60,07.65,4,2
5135,200703,9,NEG,EME,09.00,07.81,3,4
5136,200703,11,R.I,D.F,07.88,08.04,2,7
5137,200703,11,CPL,D.F,07.78,08.04,1,2
5138,200703,20,ECO,D.F,07.40,08.52,10,14
5139,200703,10,DER,MOR,09.26,08.56,2,2
5140,200701,12,DER,YUC,07.26,07.80,4,2
5141,200703,17,ACT,D.F,08.00,07.13,17,9
5142,200703,12,ADM,EME,07.60,07.36,6,8
5143,200801,11,EPL,D.F,08.17,09.01,0,0
5144,200703,11,NEG,D.F,08.02,07.55,6,1
5145,200703,9,ADM,D.F,07.35,08.00,1,4
5146,200703,10,NEG,D.F,08.15,07.38,5,3
5147,200703,10,DER,D.F,08.95,08.65,0,1
5148,200701,8,NEG,D.F,08.12,08.30,0,0
5149,200703,13,ACT,D.F,09.40,07.68,8,0
5150,200703,10,M.A,D.F,09.30,08.28,4,1
5151,200801,14,DFI,D.F,08.65,07.57,11,4
5152,200801,12,DER,D.F,07.57,08.04,2,2
5153,200703,13,DER,D.F,08.55,07.67,10,1
5154,200703,11,ADM,MOR,09.33,07.38,10,3
5155,200703,11,DER,PUE,08.10,08.13,2,0
5156,200703,11,ADM,GRO,08.70,07.26,8,7
5157,200703,12,M.A,D.F,08.55,07.70,4,2
5158,200703,13,CEF,D.F,08.30,08.21,7,2
5159,200703,10,ECO,D.F,09.50,08.52,2,0
5160,200803,14,ADM,COA,08.40,07.79,10,11
5161,200703,11,R.I,D.F,09.10,08.04,4,4
5162,200703,9,DER,QUI,08.60,08.75,0,0
5163,200801,11,RPL,D.F,08.97,08.64,0,0
5164,200701,9,NEG,D.F,08.91,08.55,0,0
5165,200701,15,NEG,D.F,08.04,06.77,14,10
5166,200803,8,M.A,D.F,09.10,08.74,1,0
5167,200703,14,ACT,D.F,08.25,07.15,11,2
5168,200703,13,ECO,COA,08.40,07.63,8,5
5169,200703,12,ACT,COA,08.12,07.00,7,4
5170,200703,12,R.I,COA,07.91,07.36,10,11
5171,200703,10,ECO,EME,09.90,09.22,0,1
5172,200703,11,EPL,D.F,09.50,09.24,0,2
5173,200703,19,ECO,D.F,08.50,07.52,22,11
5174,200703,10,ACT,D.F,08.66,07.85,8,5
5175,200801,13,ADM,D.F,08.69,07.43,9,6
5176,200703,13,ACM,D.F,09.21,07.86,5,3
5177,200703,11,R.I,D.F,08.60,08.15,7,3
5178,200703,11,ECO,MIC,09.30,08.30,5,3
5179,200703,10,R.I,MOR,08.90,08.62,0,2
5180,200703,9,DER,MOR,09.30,09.20,0,0
5181,200703,11,ADM,D.F,08.40,07.87,8,4
5182,200703,12,DER,D.F,08.65,08.16,0,6
5183,200703,10,NEG,EME,08.55,07.66,2,3
5184,200703,12,ADM,D.F,07.04,07.74,10,3
5185,200703,10,TEL,EME,09.50,08.23,1,2
5186,200703,12,ACT,EME,09.31,08.13,2,9
5187,200703,11,EPL,EME,09.30,08.84,0,2
5188,200703,11,R.I,D.F,08.30,07.98,5,2
5189,200703,11,ECO,D.F,09.13,08.37,1,3
5190,200703,16,CPL,D.F,07.90,07.78,10,6
5191,200703,10,R.I,D.F,09.37,08.70,2,1
5192,200703,11,ADM,D.F,08.30,07.51,8,2
5193,200703,10,CEF,D.F,09.45,08.62,0,5
5194,200703,9,ADM,D.F,09.35,08.81,0,2
5195,200703,10,R.I,D.F,07.40,07.96,5,5
5196,200703,8,ACT,D.F,09.05,08.70,0,0
5197,200801,9,R.I,D.F,08.90,07.87,6,1
5198,200703,11,ACT,D.F,09.20,08.28,3,4
5199,200703,15,IND,D.F,07.20,07.88,8,10
5200,200703,10,R.I,D.F,08.60,08.17,2,3
5201,200703,12,ACP,D.F,08.97,07.82,2,3
5202,200803,10,M.A,D.F,08.63,07.96,9,3
5203,200703,12,ACT,D.F,08.60,07.04,7,7
5204,200703,9,R.I,CHS,08.44,07.49,4,1
5205,200703,9,CPL,CHS,08.70,08.33,1,0
5206,200801,10,R.I,QRO,08.30,07.60,9,1
5207,200703,11,ECO,PUE,07.80,07.78,2,3
5208,200703,11,ECO,QRO,09.00,07.98,2,2
5209,200703,12,ECO,SLP,07.70,08.02,6,3
5210,200703,11,CPL,GRO,08.20,07.64,10,5
5211,200703,9,R.I,MOR,09.20,08.32,1,1
5212,200703,12,DER,D.F,08.30,08.05,3,2
5213,200703,16,CPL,EME,08.86,07.85,7,5
5214,200703,13,ECO,EME,08.70,07.43,7,3
5215,200703,11,ECO,D.F,09.11,07.37,1,6
5216,200801,13,ADM,D.F,07.93,07.20,9,12
5217,200703,16,R.I,VER,07.50,07.51,14,12
5218,200703,12,R.I,HGO,08.88,07.68,5,1
5219,200703,11,CEF,D.F,08.80,08.15,3,6
5220,200703,10,NEG,D.F,08.37,07.85,1,1
5221,200703,10,ECO,D.F,07.90,09.00,0,3
5222,200703,15,ADM,EME,07.50,07.26,11,3
5223,200703,13,ARI,D.F,09.45,08.28,1,2
5224,200703,19,ADM,D.F,09.57,07.76,15,15
5225,200703,10,ECO,PUE,08.90,08.72,1,4
5226,200801,12,IND,D.F,08.61,08.51,1,5
5227,200801,12,DER,D.F,09.24,08.85,3,4
5228,200703,12,ADM,D.F,07.17,07.09,6,7
5229,200703,16,ADM,D.F,09.00,07.60,11,10
5230,200703,11,ECO,MOR,08.70,07.89,2,2
5231,200703,13,ACP,EME,08.40,07.93,5,3
5232,200703,12,M.A,D.F,09.25,07.52,11,4
5233,200703,11,NEG,EME,08.80,08.23,1,3
5234,200703,12,ARI,EME,08.40,08.13,2,0
5235,200703,14,DFI,D.F,08.32,07.43,4,6
5236,200703,10,ACT,D.F,09.85,08.28,3,1
5237,200703,11,ARI,D.F,08.97,08.85,1,1
5238,200703,13,DFI,EME,09.20,07.70,5,1
5239,200703,21,CEF,D.F,08.10,07.15,27,8
5240,200703,11,ECO,D.F,09.40,07.96,1,5
5241,200703,11,CPL,D.F,08.60,07.82,8,6
5242,200703,10,ECO,D.F,08.52,07.78,4,1
5243,200703,12,ECO,D.F,08.86,07.91,3,2
5244,200703,10,ACT,EME,09.07,08.53,0,4
5245,200703,15,ADM,D.F,09.25,07.72,10,3
5246,200703,9,ACT,EME,09.27,08.06,1,0
5247,200703,14,ADM,D.F,07.20,06.98,14,13
5248,200703,12,ADM,D.F,07.95,07.36,4,3
5249,200803,12,ADM,MOR,08.62,07.81,3,9
5250,200703,13,ECO,VER,10.00,08.78,0,12
5251,200703,13,COM,VER,09.90,08.36,6,7
5252,200703,13,DFI,TAB,09.90,07.85,4,3
5253,200703,9,M.A,HGO,09.04,07.96,3,3
5254,200703,11,R.I,COA,08.64,07.47,4,10
5255,200703,16,DER,MOR,07.80,07.95,6,14
5256,200703,10,M.A,VER,07.90,08.04,1,1
5257,200703,12,NEG,QRO,09.80,08.23,0,3
5258,200703,15,DER,COL,08.60,07.69,6,2
5259,200703,16,DER,COL,08.10,07.80,14,10
5260,200703,15,ECO,MIC,09.10,07.39,11,3
5261,200803,10,ADM,EME,08.80,07.40,6,0
5262,200703,11,ACM,EME,08.83,08.83,1,1
5263,200801,12,DFI,MOR,08.30,07.66,1,4
5264,200703,14,ADM,EME,08.80,07.91,11,6
5265,200703,16,DER,D.F,07.80,08.42,10,5
5266,200803,11,ACT,D.F,09.00,08.04,2,2
5267,200703,9,ECO,EME,08.91,08.80,0,0
5268,200703,11,ECO,D.F,09.00,07.33,7,5
5269,200803,12,R.I,HGO,07.80,07.43,9,3
5270,200703,14,ACP,D.F,08.75,07.37,9,5
5271,200703,10,ECO,D.F,09.79,08.72,1,0
5272,200703,16,CPL,D.F,8.5,08.38,12,10
5273,200703,13,RPL,QRO,09.30,08.18,4,5
5274,200703,10,DER,EME,08.90,08.75,0,2
5275,200703,13,DER,EME,08.45,07.45,8,4
5276,200703,11,R.I,D.F,07.78,07.72,6,1
5277,200703,11,ACT,EME,09.10,08.02,1,4
5278,200803,11,R.I,VER,08.60,08.00,5,5
5279,200703,10,NEG,PUE,09.50,08.00,1,5
5280,200703,10,ECO,YUC,09.56,09.02,0,3
5281,200703,17,EMA,YUC,08.48,07.40,6,8
5282,200801,10,NEG,YUC,09.90,08.38,0,2
5283,200703,11,ACT,GRO,09.20,07.62,5,3
5284,200703,11,ECO,PUE,09.22,07.63,7,3
5285,200703,10,ECO,GRO,09.97,08.76,2,2
5286,200703,10,CEF,EME,09.30,08.83,0,2
5287,200703,10,NEG,D.F,09.34,08.51,1,1
5288,200703,12,ADM,D.F,08.10,07.34,9,4
5289,200703,12,EPL,D.F,07.35,08.15,2,0
5290,200703,14,DER,D.F,07.40,07.71,6,8
5291,200703,13,CPL,D.F,08.73,07.87,14,3
5292,200703,10,R.I,EME,09.48,08.19,5,1
5293,200703,10,IND,D.F,09.20,09.24,0,0
5294,200703,10,DER,D.F,09.07,09.38,0,0
5295,200703,10,ECO,EME,09.00,08.48,3,1
5296,200703,9,DER,D.F,09.60,09.64,0,0
5297,200703,13,ECO,D.F,08.06,07.52,6,5
5298,200801,13,AII,D.F,09.40,08.99,1,6
5299,200703,11,TEL,MOR,09.80,08.85,1,1
5300,200703,11,DER,COA,09.52,09.13,0,0
5301,200703,9,NEG,D.F,08.66,08.40,0,1
5302,200703,9,ECO,EME,08.35,08.65,0,0
5303,200703,11,ICM,D.F,09.50,09.02,0,2
5304,200801,22,ADM,CHS,08.70,07.36,21,8
5305,200703,11,ADM,EME,07.96,07.47,4,2
5306,200703,15,ACT,QUI,08.65,07.13,15,8
5307,200703,13,ADM,D.F,09.00,07.60,6,4
5308,200703,12,CPL,EME,09.16,07.98,7,5
5309,200703,12,DER,D.F,08.47,07.93,2,7
5310,200703,10,ACT,D.F,09.46,08.13,1,2
5311,200703,9,ECO,TAM,09.80,09.24,0,0
5312,200703,10,ACT,TAM,09.43,07.98,1,2
5313,200703,14,DER,MOR,07.50,07.41,11,6
5314,200703,9,ACT,TAM,09.87,09.06,0,1
5315,200703,9,ACT,TAM,09.80,09.00,0,1
5316,200801,16,ADM,D.F,07.75,07.38,13,11
5317,200801,14,IND,D.F,07.20,07.13,10,7
5318,200703,9,ACT,D.F,09.15,08.74,0,1
5319,200703,17,ADM,EME,08.36,07.61,14,11
5320,200803,13,AII,D.F,09.61,07.92,4,1
5321,200801,13,ADM,D.F,08.80,07.79,4,2
5322,200703,9,ECO,MOR,09.74,08.85,0,1
5323,200703,10,ECO,EME,09.75,08.30,1,2
5324,200703,11,CPL,D.F,08.60,08.09,3,8
5325,200703,10,M.A,ZAC,09.43,08.13,1,2
5326,200703,10,ACT,MOR,10.00,08.89,1,0
5327,200803,13,ACT,EME,09.60,07.74,7,1
5328,200703,9,TEL,D.F,09.76,09.60,1,0
5329,200703,13,CPL,QRO,08.50,07.93,7,3
5330,200703,12,ECO,PUE,08.54,07.80,4,3
5331,200703,12,DER,PUE,09.53,08.55,2,3
5332,200703,10,ECO,D.F,09.10,08.33,1,1
5333,200703,12,TEL,EME,08.60,07.17,10,5
5334,200703,11,CEF,D.F,08.00,08.11,2,5
5335,200703,18,TEL,D.F,08.63,07.43,15,8
5336,200703,9,ADM,D.F,08.60,08.21,1,0
5337,200703,8,ACT,TAB,10.00,08.81,0,0
5338,200803,11,DFI,GRO,08.78,08.11,0,1
5339,200703,9,ECO,HGO,09.30,08.91,0,1
5340,200703,14,ECO,HGO,09.00,07.70,7,8
5341,200703,16,CPL,HGO,08.36,07.50,14,9
5342,200801,10,ADM,CHS,09.14,08.32,1,3
5343,200703,9,ACT,D.F,07.70,08.17,1,2
5344,200703,10,IND,D.F,09.07,08.39,0,3
5345,200703,24,DER,EME,08.10,07.52,15,5
5346,200703,10,M.A,D.F,09.65,08.62,0,0
5347,200703,16,ACT,D.F,08.90,06.93,17,5
5348,200801,11,ECO,CHI,09.10,07.87,5,5
5349,200703,15,CPL,D.F,08.40,07.51,12,6
5350,200703,17,TEL,D.F,07.37,07.46,12,5
5351,200703,10,ADM,GTO,09.02,08.23,2,2
5352,200703,11,R.I,D.F,09.00,08.64,2,8
5353,200703,9,NEG,D.F,08.54,08.21,1,2
5354,200703,12,ADM,CHS,09.21,07.49,6,6
5355,200703,13,ECO,CHS,09.90,09.61,0,1
5356,200703,10,NEG,D.F,08.25,08.09,3,1
5357,200703,15,ACT,D.F,08.55,07.47,19,15
5358,200703,10,ECO,D.F,08.80,07.43,3,3
5359,200803,14,DER,EME,08.85,07.95,8,5
5360,200703,9,ACT,D.F,08.93,08.26,1,0
5361,200703,9,R.I,D.F,09.67,09.40,1,2
5362,200703,11,NEG,D.F,08.43,07.53,5,2
5363,200703,11,ECO,MOR,09.10,07.61,6,6
5364,200703,8,M.A,D.F,09.13,08.55,0,0
5365,200703,9,ACT,EME,09.50,08.66,0,1
5366,200703,10,ACT,EME,08.97,07.91,1,4
5367,200703,9,ECO,D.F,09.59,08.85,0,4
5368,200703,9,ECO,D.F,08.84,09.15,0,1
5369,200703,9,ACT,D.F,09.17,08.87,0,1
5370,200703,9,ECO,PUE,08.50,08.67,0,0
5371,200703,12,CAT,D.F,09.26,08.81,4,0
5372,200901,16,DER,EME,08.50,08.76,2,1
5373,200703,11,ADM,GTO,09.04,07.60,6,6
5374,200803,15,CPL,B.C,08.90,07.51,12,9
5375,200703,11,ADM,D.F,08.10,07.28,6,11
5376,200703,10,ECO,OAX,09.40,08.28,2,2
5377,200703,9,ADM,D.F,09.13,09.09,0,1
5378,200703,9,ADM,D.F,09.00,08.87,0,0
5379,200703,15,CPD,D.F,08.02,08.24,4,0
5380,200801,16,CPD,JAL,08.52,08.80,1,0
5381,200803,8,ACT,JAL,08.10,08.34,0,1
5382,200703,11,ECO,JAL,07.45,07.61,11,4
5383,200703,11,ECO,D.F,08.90,08.15,0,5
5384,200703,14,ADM,D.F,08.17,07.09,13,6
5385,200703,9,CEF,D.F,09.81,09.51,0,0
5386,200801,12,EMA,JAL,08.99,08.20,0,3
5387,200803,11,ADM,D.F,07.62,07.72,6,1
5388,200703,12,IND,EME,08.56,07.31,5,2
5389,200703,15,IND,D.F,08.30,08.27,9,14
5390,200703,14,ECO,EME,09.83,08.09,2,8
5391,200703,12,DER,D.F,07.30,07.93,9,2
5392,200703,9,ECO,EME,08.96,07.78,4,0
5393,200703,10,ECO,D.F,09.00,07.65,5,6
5394,200703,9,ACT,EME,09.25,08.38,0,3
5395,200703,10,ECO,D.F,09.70,08.70,0,1
5396,200703,10,ECO,D.F,08.55,08.28,4,4
5397,200703,9,ACT,GRO,09.00,08.32,3,0
5398,200703,15,EPL,PUE,09.53,08.08,4,11
5399,200703,10,R.I,PUE,09.60,08.83,1,2
5400,200703,13,ICM,VER,09.00,08.54,6,5
5401,200703,11,ARI,EME,08.40,08.09,1,0
5402,200703,10,R.I,HGO,09.20,09.00,0,2
5403,200703,14,CPL,HGO,08.20,07.63,12,5
5404,200703,10,COM,D.F,08.60,09.11,0,4
5405,200703,14,EPL,D.F,08.20,08.05,7,2
5406,200703,13,NEG,D.F,08.00,07.87,8,7
5407,200703,10,COM,D.F,09.10,08.79,0,1
5408,200703,12,ECO,MIC,09.40,07.85,3,7
5409,200703,13,ECO,VER,08.37,07.89,5,5
5410,200703,15,CPL,JAL,08.60,07.54,15,10
5411,200803,11,IND,CAM,09.80,07.94,6,2
5412,200703,13,DER,D.F,09.80,09.07,0,0
5413,200703,11,ADM,D.F,08.56,07.60,3,6
5414,200703,9,ACT,HGO,09.27,08.13,3,2
5415,200703,11,ADM,D.F,08.00,07.40,3,4
5416,200703,15,ECO,D.F,07.70,07.65,10,4
5417,200703,11,R.I,SIN,09.00,08.13,3,6
5418,200803,12,NEG,MOR,08.40,07.98,2,4
5419,200703,14,CII,D.F,09.32,08.68,3,1
5420,200703,11,COM,D.F,09.04,08.11,3,2
5421,200703,10,ECO,D.F,08.90,07.50,3,2
5422,200703,12,DER,D.F,08.40,08.93,2,5
5423,200703,13,ACT,D.F,08.50,07.91,4,1
5424,200703,10,M.A,D.F,09.56,08.74,2,3
5425,200703,11,ECO,EME,09.38,07.30,10,5
5426,200703,9,ECO,EME,08.93,08.09,0,1
5427,200703,8,ACT,EME,09.96,09.04,1,0
5428,200703,11,CPL,EME,08.05,07.73,7,5
5429,200703,12,ACT,D.F,07.30,07.72,8,9
5430,200703,15,ADM,D.F,08.30,07.64,9,8
5431,200803,14,R.I,SIN,09.80,07.89,7,16
5432,200703,11,ADM,SIN,08.20,07.91,2,3
5433,200703,10,ECO,QRO,08.56,07.80,5,4
5434,200703,11,ECO,EME,08.10,07.67,4,1
5435,200703,12,CPL,D.F,09.50,08.27,9,3
5436,200703,16,ACM,D.F,09.25,07.48,10,10
5437,200703,10,ACT,D.F,08.40,07.81,4,1
5438,200703,13,DER,D.F,08.30,07.89,4,2
5439,200703,11,ADM,D.F,09.07,07.91,0,3
5440,200801,11,ADM,D.F,08.37,07.38,10,4
5441,200703,11,ECO,EME,08.44,08.15,2,1
5442,200703,10,R.I,D.F,08.70,07.68,6,1
5443,200801,14,ADM,EME,08.27,07.23,14,10
5444,200703,10,ADM,D.F,07.70,07.77,3,7
5445,200803,12,ECO,HGO,07.90,07.28,7,2
5446,200703,11,ECO,EME,09.07,07.91,2,2
5447,200801,13,DER,D.F,08.80,08.24,4,4
5448,200703,10,IND,D.F,09.40,08.47,2,1
5449,200703,13,EPL,D.F,07.00,08.13,2,4
5450,200703,10,R.I,VER,09.10,07.81,2,1
5451,200703,13,ECO,MIC,09.20,07.87,8,6
5452,200801,15,ADM,D.F,07.30,07.30,17,7
5453,200803,15,IND,EME,09.50,08.45,13,9
5454,200703,11,M.A,HGO,08.76,07.55,8,3
5455,200703,21,ECO,EME,09.28,07.65,9,12
5456,200703,15,CEF,VER,09.30,08.43,8,16
5457,200703,12,TEL,D.F,09.00,08.21,3,6
5458,200703,10,ECO,D.F,08.30,08.83,0,2
5459,200801,16,IND,D.F,07.21,07.04,12,14
5460,200801,9,R.I,D.F,09.14,08.28,1,0
5461,200801,11,EPL,D.F,09.50,09.08,0,0
5462,200801,11,ACT,D.F,08.15,08.06,6,1
5463,200703,12,R.I,D.F,08.56,08.06,4,4
5464,200703,10,DER,D.F,08.30,08.44,1,1
5465,200801,11,ADM,D.F,08.65,08.13,3,3
5466,200703,13,ACT,MOR,09.00,08.02,5,6
